x,y,z,token
31.135725,5.5935087,-12.268115,oil
-0.35710537,-15.238344,19.08653,born
24.980822,-15.089093,-5.5141435,died
-26.265331,-16.719646,3.1754794,possible
38.30121,-3.5443022,-3.01778,six
27.964048,-7.5221825,7.1695976,babylon
-21.27755,-12.550023,10.289632,idea
4.8448653,1.5972985,5.070605,sleep
0.95215166,-10.083582,-12.649657,vain
-7.4267535,-13.467875,5.602646,care
4.369642,30.0605,7.4603305,line
-17.93047,-12.695264,-15.359479,general
-9.580711,28.607649,6.400119,standing
7.3034787,-30.35964,3.9954133,thyself
31.77838,-6.744617,-5.875719,number
-20.148464,-5.3351884,8.889264,pretty
16.536148,2.2940817,4.294707,battle
19.45847,-16.74387,-5.705211,concerning
1.4089047,-6.5452633,20.04285,except
-3.620356,-24.176725,-2.3272047,receive
-17.295113,-4.5855985,22.946722,morrow
-8.448925,-21.50654,9.487258,wait
-6.1143126,-10.449013,-13.245311,perfect
-6.0236454,11.719986,-21.728542,silent
-22.625223,6.9933047,15.891183,susan
-11.341158,-5.4554267,22.717466,fellow
-15.617012,-14.955877,14.139021,yourself
-11.317184,-6.3644276,-0.2927917,means
-23.198442,13.665096,3.21347,spoke
21.016743,6.7031064,4.642554,hill
23.722822,-9.023755,-4.1137767,princes
-4.2755446,-26.594551,-11.2057,wisdom
-30.187853,-13.289883,-7.1288857,feelings
32.065987,10.0670395,-2.816696,blue
-35.56279,11.041028,-3.1971402,early
1.7671291,-21.414349,-6.0124307,doth
-16.118517,-0.9669255,7.664206,sometimes
-16.602898,1.2902642,19.341413,girl
-7.211833,-1.5057373,-27.087425,became
7.621321,-30.712267,3.8379676,wilt
-0.6843303,-23.577337,9.778986,play
13.321496,-19.152184,17.353945,rise
-17.858528,21.346436,9.722525,window
-14.4921255,-8.059448,13.749095,wonder
-18.754154,-7.254308,-9.505349,state
25.067732,15.808827,-1.6836191,iron
11.112743,1.6879072,-18.302565,cometh
15.703685,12.201553,-6.3648458,cold
-2.3876781,-29.086452,-8.265496,grace
-12.511046,-16.097567,8.878887,need
13.265985,-17.596848,-15.996984,iniquity
1.1371654,-17.534782,1.3355215,follow
-19.563017,-25.09276,-10.273907,beginning
25.546114,-10.61695,3.4210548,pharaoh
28.741114,16.919725,-10.148675,length
-33.163628,-2.8772464,11.570501,mr_knightley
-20.993898,12.243076,22.393482,added
-32.7647,3.0522716,6.3157206,visit
-9.428283,-19.660051,10.30351,stay
-26.466116,-18.605583,9.460336,wanted
-30.93527,-6.2627153,11.717551,edward
0.42545134,-19.21896,-2.4466467,serve
28.854387,5.0343127,7.891248,south
-36.268887,4.1627164,2.8679254,town
-23.798971,-0.31630948,-14.334745,change
-25.588602,17.550053,3.3769662,instant
6.334074,-15.473059,16.051456,st
22.096176,-7.5308375,1.7478656,multitude
-29.948683,-14.355227,5.435803,pleased
-4.4826126,10.7735195,-4.871142,whales
-31.769547,7.804672,1.5762452,street
19.319567,-30.281776,0.83293414,42
37.703026,-2.8699193,-3.8069153,twelve
29.539762,-14.02121,8.442018,prophet
-13.505278,7.7442203,-20.949995,beautiful
-10.448015,-16.934309,12.910614,wrong
-26.045921,-4.7952194,2.804684,subject
24.754562,-5.1875563,0.9582575,host
9.752267,-0.6230936,-1.8498833,filled
5.331463,-16.501112,0.34946048,lie
30.37518,-12.551228,-6.1912894,levites
-13.013669,-13.925796,7.1858377,doing
-7.698283,-11.723963,-2.3726757,secret
4.2148514,1.2085851,11.040829,watch
19.756855,-31.5003,-0.5980163,44
-16.022968,-10.101115,-22.526968,lived
5.55145,-1.643717,13.924446,break
-21.636606,-10.227317,-15.056374,real
0.75240725,27.565372,12.061565,held
14.787136,-25.071104,8.355465,song
23.795444,-20.003527,-4.2092924,abraham
13.622902,20.76386,9.128171,foot
26.541956,-3.8269818,1.8386922,philistines
37.84023,-5.7030687,-4.0665,thirty
20.654884,-10.060415,1.8107448,jews
-14.964817,-3.688757,14.050106,question
-12.064531,-21.913202,2.1641657,comfort
28.386257,4.9470716,8.192294,east
16.59113,13.245719,-14.773278,mountains
6.7336445,2.3310668,-12.870729,hell
14.95684,-0.94854015,-1.974719,houses
-8.864631,-3.0948908,13.982785,seems
-20.30586,-0.8568577,2.5030577,account
-10.430378,20.821682,19.880486,stubb
-14.340617,14.137859,7.1278806,taking
2.019768,-23.506687,1.799139,command
24.612768,-0.6424644,-4.966765,temple
15.159725,6.473873,9.9766245,bow
35.18216,-14.424711,-5.341595,tribe
-25.687078,2.2153602,19.521568,louisa
29.252178,-19.013271,1.4122819,bare
22.196619,-9.590704,-11.063768,therein
28.95609,-17.636707,-1.1406925,joseph
11.053212,-20.020828,-17.254662,righteous
12.665128,-24.652092,13.575199,kill
-5.6996627,-2.6352334,0.93078953,order
3.8041444,0.93574446,-19.137678,throne
14.738079,3.921728,-21.654795,beast
-2.4629037,33.77024,9.703419,queequeg
32.921314,2.0808227,-5.683636,ark
11.749648,-10.971559,14.704545,ears
4.7251306,-18.659122,-17.160763,tongue
-4.682147,-10.157503,5.9662066,late
23.444975,6.074944,-5.8296666,stones
28.742582,5.025268,8.016277,north
-32.50165,-3.2579598,11.987665,mrs_weston
-11.284722,1.9692509,10.822582,story
20.631332,-12.411788,-0.51877576,prophets
-20.337744,-7.7790265,12.726219,everything
27.856518,-7.3573337,1.4992331,smote
20.486828,-9.646828,6.864125,disciples
-18.422905,13.238394,14.249041,smile
-12.082578,29.688349,5.536567,sitting
-17.137562,3.343111,16.824682,speaking
19.549719,-11.926618,6.3438993,paul
19.986446,0.42194906,5.2461348,horses
-1.1942395,-3.9254076,-27.68385,entered
28.368214,-0.98426056,-14.652757,sacrifice
-10.091384,-24.035646,-9.159253,believed
8.389869,20.659998,7.849257,arms
-24.403267,-7.8088975,12.465186,talking
22.947344,-8.60326,5.558779,departed
8.849422,-9.429282,-12.758378,wrath
8.413152,28.289852,-9.652417,bright
1.0815833,-21.144659,-0.5879119,trust
-33.941513,5.2977595,1.9901562,met
4.5792065,2.9306366,-27.454226,lifted
10.766673,25.033607,-11.928947,sky
-4.61207,23.464832,6.7403717,caught
-20.930042,-9.464158,9.780846,perfectly
12.942166,-0.36624262,3.8709986,plain
-8.814822,4.6896596,-15.156954,human
-4.272921,-26.586666,-11.196049,understanding
0.47777304,-24.221691,-17.48136,stranger
28.394592,-7.173553,-10.267556,inheritance
29.591213,-2.1540837,7.679461,dwelt
-22.638264,16.404007,5.731581,turning
10.465138,25.404467,12.329596,hat
1.0011255,-6.4977884,-0.4858868,rich
16.172443,11.173811,3.9331393,heads
14.663358,-7.740225,11.407768,thence
25.591728,2.19777,-1.7128992,built
-1.7405515,-17.478241,-2.5808697,trouble
19.811235,-26.787525,5.819207,lo
-10.695697,27.599665,1.3252772,across
-4.790263,-19.786772,-5.9873405,desire
37.811684,-5.7781973,-2.7220585,fifty
6.7804503,29.758574,-12.833699,cloud
-13.7883415,-25.890562,-2.1625516,greater
-7.8598337,-22.81741,-8.951915,loved
20.835356,-28.351036,0.96960795,43
-29.303175,4.0234966,6.948985,afterwards
-24.432905,-7.7827272,12.305169,thinking
-26.261036,-15.657193,-7.385679,happiness
20.010132,8.496259,-0.226392,spread
4.949633,-18.385574,-18.759615,lips
-3.2730591,-6.393633,12.627987,show
3.5865502,-22.72935,19.669458,caesar
23.064674,-5.543251,2.719263,gathered
0.35614738,-26.611622,4.3423276,ear
-31.059164,-6.4668493,12.104708,lucy
-32.56971,-4.265473,8.853041,mrs_jennings
2.6720078,0.32740447,-29.38818,drew
-11.308342,26.145044,13.414917,struck
25.30533,9.771209,3.268367,court
37.92667,-13.0416565,2.3618364,begat
0.828202,-30.174074,-2.8259869,yourselves
-13.724598,30.285702,4.5674486,walking
-12.688904,-4.4843583,8.858058,fact
-9.129923,-7.067662,3.3547263,whatever
26.243137,10.952367,5.253582,shut
-1.7253493,16.875792,20.919136,big
-13.215566,-6.1568446,6.1042128,age
11.233462,24.99496,-15.253384,stars
-7.864752,-10.405265,-6.7995763,service
-16.631536,-5.2355013,15.892141,mad
-2.155433,10.235695,4.327854,seat
-8.715394,4.114359,-16.235098,form
1.0460794,-6.658261,-29.7156,led
-13.093735,6.5573354,-16.454512,natural
21.031744,6.68107,4.671475,mountain
-13.270578,-27.631447,-0.6664559,worse
-11.352778,-21.548923,-14.551837,talked
-14.631728,-3.086408,-0.15427798,particular
11.297715,11.501238,-5.166942,around
-17.629745,-12.798291,21.550308,nobody
-14.575414,1.1685855,1.2965394,exactly
29.410873,-1.2997053,-1.5572741,inhabitants
17.506504,-31.429934,-0.5894575,48
15.496449,19.694605,-12.904479,grass
27.005339,-1.8978186,-11.600675,offered
-2.294626,13.292991,-20.25225,clear
-26.611074,-20.710938,5.0953403,obliged
1.1772765,32.4423,7.048373,deck
-6.0309405,-19.015423,2.9364233,appear
11.180486,-5.109006,-23.630613,rejoice
-35.235565,3.1446338,-4.095145,hours
-13.491844,-0.4293427,-4.0291066,different
-0.30707347,28.98298,14.535742,heavy
-7.8346734,-9.707635,22.103527,won_t
-20.598673,-18.950785,-9.378956,opinion
12.03976,6.2665906,-1.0568423,noise
14.918983,-16.793201,2.4966843,moreover
16.285471,1.0890625,-2.2826526,places
24.732761,4.1537104,-15.019315,sheep
25.60844,-8.886786,0.8183559,joshua
15.378948,12.632276,4.0327663,faces
17.663975,-6.1399536,-7.8022494,gather
14.098313,16.80106,17.361246,horse
-6.4483547,-15.678266,-14.538687,presence
-22.227571,7.4218707,-0.85003686,giving
-24.18241,14.82883,12.96542,tried
18.169184,-4.4162374,8.005189,beside
-31.019524,-4.385073,13.913522,willoughby
-27.035444,-15.134449,-13.694946,acquaintance
11.300446,-7.803055,-11.2147875,cut_off
-27.394913,-17.503561,-7.9879956,equal
-3.1104882,-25.54251,3.7156916,touch
-5.866781,-9.127193,17.43469,try
-16.204893,-6.110266,-21.10902,taste
-14.268272,-6.0342073,20.25989,ma_am
-6.6779847,-20.14644,14.106596,forget
22.258526,-0.9112973,-15.499023,meat
-15.315872,-8.067036,11.121902,fancy
-24.536295,-11.74727,-13.523068,character
-19.22474,-11.294708,16.67066,sorry
-33.103397,-2.6775045,11.7103195,mr_elton
21.54945,12.552923,7.5134196,bound
-12.064489,-7.519737,16.395844,says
17.047514,-16.171057,-0.38582376,church
31.0313,15.88564,-10.401735,cubits
-16.703556,-21.376623,14.151225,pay
-5.528214,-6.7887893,5.01206,purpose
30.77504,4.9478807,-4.3110085,fat
21.71648,-3.4443867,8.75349,fled
-12.803127,16.967035,-8.92854,figure
-6.360825,-10.0579815,-5.6866055,charge
21.673317,-5.9255896,8.613504,arose
-1.3506261,-17.70014,-20.167463,ashamed
33.253963,-12.053716,-5.18148,families
18.904291,-29.799852,1.3915958,46
34.268013,-7.339248,7.7206554,reign
12.220804,-8.929843,-19.625309,fallen
2.133654,-16.967997,-9.8201,shame
1.041833,-14.356143,-9.709218,hearts
-11.556925,-8.1264925,22.775803,?'
19.89585,-28.283478,1.1942782,45
-0.104077235,-3.788218,-3.470417,youth
12.07885,-13.18921,-12.603165,enemy
21.173203,-0.15294617,-20.961481,clothes
-11.861618,25.644352,1.0723286,road
12.175335,29.764029,0.6928168,broad
21.948689,-4.17983,-2.5775974,destroyed
-17.14093,12.553849,20.205729,father_brown
-8.978651,20.551023,-13.388513,sudden
-4.450362,-12.117883,-18.435213,delight
3.570423,11.366132,-11.125265,streets
-24.56468,-7.5275054,6.317249,feeling
-0.50290173,8.6771345,21.369926,cross
-32.974796,-12.259905,-2.2320952,interest
-13.569158,-21.126965,-17.4713,sought
22.14154,-10.222052,-10.864514,wherein
-24.477377,-3.9267318,7.7316084,happened
28.056198,-7.607759,1.2508217,slew
21.31129,-11.733627,12.327511,queen
24.185354,-1.3660812,-6.227929,gates
10.713507,25.047316,-14.815875,moon
-1.875058,-11.076348,19.251179,carry
-25.850952,-15.507214,9.771513,meant
22.824165,-3.783115,-4.445951,slain
13.975891,-14.243233,12.65255,dream
15.322664,5.472402,-21.287067,beasts
18.489443,-2.57726,-19.971247,clean
-25.857817,16.400282,-2.4626439,countenance
-29.641644,9.652498,13.21334,dinner
-12.59476,-21.231806,14.2499895,promise
-21.508644,21.367851,14.488417,aside
11.062752,-20.211641,-4.7974424,woe
-12.440556,4.660158,-20.40649,beauty
-20.360266,12.524582,21.664577,repeated
-11.840517,-23.827854,9.892677,consider
14.103753,-12.843931,19.670477,write
-12.94774,-10.028241,18.686628,re
25.95379,-0.19380987,7.8386407,jordan
0.46060464,15.738502,-9.463506,ships
-9.575336,-3.7252018,21.407928,aye
19.892094,-15.110623,9.247378,prince
-29.654375,-7.009251,-5.324783,attention
7.7860804,-16.696712,10.112169,th
-25.798676,-22.18762,-1.6339378,pain
11.627758,-28.702063,-6.436162,jesus_christ
15.391187,-1.8917371,-20.254477,unclean
-10.35136,-2.6292002,19.583042,ah
15.730441,20.128784,-14.055562,rain
-13.85146,-4.442423,-22.210396,pleasant
-15.786209,-4.6184335,-2.1290548,object
-11.046025,21.589716,19.057367,starbuck
1.3922071,12.596238,11.477903,instead
0.8317149,-18.85584,15.116365,tis
-15.855305,-22.539635,1.9714994,satisfied
-7.588588,1.6695875,25.514212,stop
-17.688814,13.21465,-14.253634,looks
-13.044195,-7.386551,19.75441,thank
-3.306678,-2.466697,18.880022,besides
23.795702,-15.9421215,9.366612,peter
-16.497843,-21.457428,-2.5543637,favour
-32.460835,5.708258,8.792647,ladies
-5.8465586,1.4775598,16.266146,gentlemen
25.408209,2.8804228,-2.5997522,build
-31.395761,-2.1379678,9.723086,captain_wentworth
10.744913,-26.096825,-4.401922,bless
6.7801785,2.1171856,-19.55359,heavens
16.983028,12.994356,11.214168,lion
17.968826,-31.016077,-1.2255903,49
-27.367422,7.0983524,7.890406,carriage
-0.78020436,8.634357,-29.308092,loud
-11.722099,9.052809,-13.87436,mere
13.147053,-17.611048,-0.8670374,prepared
-36.327755,1.1798984,-3.851796,months
-12.464411,-9.011422,1.1971577,chance
7.285561,-15.344323,-9.618092,witness
20.112082,-10.456418,-4.5220265,throughout
-3.3812823,-18.504974,13.9627495,nay
26.338528,3.0235138,3.2034283,valley
-29.621988,-1.9438306,12.880954,jane
1.1782618,4.3236213,-24.858158,moved
26.402134,3.9563663,-5.873459,vessels
28.816807,2.4425564,-16.678902,lamb
1.0297756,26.181273,-1.6022214,running
6.033383,-16.702312,2.3213155,arise
15.477001,-17.635107,-15.977164,sins
25.98449,11.465191,-8.65823,golden
11.481657,27.912683,7.1534095,brown
-0.4102543,-6.963725,5.4374685,ere
22.034988,-5.6858964,14.4281845,nigh
-15.365521,-0.76493526,3.9888296,entirely
34.40559,-7.4590287,7.4280214,reigned
7.46991,-24.947533,-4.858873,worship
-2.5049655,-13.288253,7.7737117,speech
-31.925846,-7.0591383,-4.2606106,conversation
11.169849,-7.130229,9.603495,grave
6.7946773,-25.290512,-16.017363,whosoever
-7.2831006,-16.287683,1.6698081,remain
11.508291,-10.355884,-17.146765,hid
-6.5339704,-5.838842,15.555104,goes
-12.909541,8.007888,17.828302,colonel
-13.456649,-5.779751,-3.5392358,creature
12.409028,20.238804,7.812033,neck
0.54236746,12.611209,-25.1352,rising
-5.5594845,-5.0615835,18.636072,devil
11.427041,6.1573753,-12.619204,breath
7.0168138,-15.349049,-3.0401576,alive
-28.345896,11.108393,-4.519225,usual
-9.915071,21.97398,8.390528,fixed
4.145089,-10.402423,-20.1589,tears
15.695272,16.508675,-12.910355,fields
-25.094152,-20.82228,-8.454011,self
-25.083456,18.679184,2.5555542,minute
-2.5909476,-22.34491,16.319944,vs
4.770079,-3.5584352,-17.284876,raised
-20.671295,19.131136,1.9769872,several
0.7427286,14.050872,-17.941143,wide
-21.650593,11.961808,16.006021,archer
29.407557,0.32707757,-14.580564,burnt_offering
-24.470146,-17.600258,-5.982069,regard
0.36826596,23.778725,5.3371105,front
-29.517103,6.8493204,-3.0879102,remained
6.182708,4.241591,0.9043154,fresh
5.048117,-5.9257884,-9.724159,proud
0.96532184,-19.662209,-5.5312014,hate
17.085974,-16.797966,11.866525,sign
-6.960613,10.069285,-3.6518612,sperm_whale
-12.501275,-6.800096,14.328501,knows
-25.50015,-18.362396,9.06925,wished
2.884981,17.308037,-12.3448925,vast
-17.642477,-7.469095,8.8977,great_deal
-24.909771,-3.206769,15.365538,married
22.965693,-10.270326,1.3994235,elders
11.70681,-9.931606,-12.865585,nation
-7.229418,-1.366248,-27.147442,grew
23.762726,14.541016,-12.081992,pure
-5.794217,-5.057136,9.779992,further
18.424637,18.807228,-8.438371,leaves
7.58187,-0.037191182,2.483431,spring
2.3027494,-15.900267,1.0037819,draw
9.773598,-8.715485,5.792077,sick
18.677977,-17.967957,-6.1734514,commandment
-9.75577,-11.822542,22.962637,didn_t
12.419599,3.9364536,6.3725142,bones
-31.026228,-3.6311243,2.8296561,farther
2.5204933,-11.252011,-2.1194522,fill
23.249653,7.1688094,10.712538,rock
7.7199492,21.484116,18.055614,glass
36.714954,-12.534562,-7.1895156,ephraim
25.10636,5.9095154,-18.768902,cattle
-8.006775,-14.540237,15.923847,laugh
25.458876,6.775257,-1.7597442,covered
7.003899,-29.156116,-2.3655534,119
28.587593,5.5982933,8.350623,west
26.627684,-6.8130584,-8.633337,lot
-8.653496,11.94735,24.125225,laughing
6.9378967,15.589721,20.65243,crown
-19.996538,-9.354502,8.585896,impossible
17.896067,-31.20913,-2.0087252,50
16.860432,-16.475014,-1.7757831,taught
-13.162463,15.275002,-14.080616,curious
25.847425,5.2919965,-10.327419,pieces
-28.210049,-11.738811,10.140596,angry
-0.83998615,27.831287,7.389972,straight
-26.361746,-21.635,4.829331,determined
-16.367214,13.814734,18.398912,professor
-24.490185,-5.1624336,-18.287584,fortune
25.5631,9.87354,4.7200646,doors
-24.529604,2.7529378,19.674622,cecilia
-19.307854,-2.5811543,7.5069923,excellent
18.007776,-30.654926,0.21760115,47
-19.314064,-23.783464,-10.297645,former
4.5520644,-12.06937,11.468426,mark
-17.866213,-12.610493,21.663181,everybody
26.777603,-16.619188,7.050496,counsel
-30.695461,-4.3703218,13.021709,mr_elliot
38.01863,-4.7540107,-4.0383735,eight
2.6853864,-24.483284,-12.981516,neighbour
5.8604183,24.299463,-18.695004,summer
-10.520211,-5.8691907,12.965839,makes
-24.43267,-17.811115,-6.855905,respect
-28.16453,-4.2784147,13.681704,miss_woodhouse
-1.743698,17.780066,0.31800845,middle
-18.984192,0.28795797,-16.922586,view
2.1048594,32.906044,9.575492,pequod
-21.895456,8.571746,13.296906,francisco
9.206425,-27.420843,-4.8921833,salvation
-7.483649,-11.969128,0.38363016,knowing
-18.786522,24.590261,3.6478624,london
-13.075892,-25.352757,-12.558341,hearing
0.05154104,-11.375785,-15.7962265,pride
-7.9192047,30.643566,9.037696,stopped
-9.426348,7.9229574,5.770306,english
8.104232,1.5363607,1.2993131,grow
-7.003333,-12.677472,14.665391,begin
5.7317305,35.65744,5.0318274,sail
-10.9976225,1.0922873,-11.936115,merely
13.0963745,26.40678,6.5375085,grey
5.066938,-30.326996,-3.5495505,commandments
35.87637,-13.570036,-6.177816,benjamin
-26.910704,2.9935389,-12.22534,appearance
24.710228,-0.45260003,-12.0359745,burn
4.8504677,-11.639136,-18.58635,sorrow
-17.166462,-11.255336,0.33218998,proper
-27.344946,6.7083116,5.551631,directly
-22.611286,-16.585052,-12.563668,situation
28.052624,-2.4075613,0.56598616,moab
18.39868,-0.24213508,-5.8398523,desolate
-21.446974,-8.5942335,7.3241525,easy
6.1978498,12.094521,20.178825,piece
4.3806005,2.0828202,-18.57599,angels
-11.629111,0.10843745,-4.9100304,especially
17.832129,-31.293798,-2.2733867,51
0.032360937,-24.273342,-7.7081532,justice
-12.046681,-18.05774,11.621259,marry
2.79669,20.646555,13.008803,corner
1.1386836,-1.7883309,26.421669,"),"
31.720396,-8.897975,-6.172947,names
1.4416791,-15.407599,-1.3213195,depart
-2.7721667,-14.829739,17.009405,ha
3.984548,-26.874563,-4.9069295,teach
16.582388,13.264539,-14.754477,hills
-9.503595,10.21009,-19.585516,terrible
-30.319439,-18.295729,-5.689817,kindness
